record_id,timestamp_utc,site_id,equipment_id,equipment_type,location,data_split,operating_state,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,active_source,mains_voltage,generator_voltage,transfer_status,breaker_status,room_temperature_c,intruder_alarm,fire_alarm,voltage_deviation_pct,temperature_change_c_per_hour,target_fault_active,target_failure_type,target_risk_level,target_maintenance_required
730,2025-01-01T08:40:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.5373,-0.843391,0.433884,-0.900969,MAINS,229.86,0,NORMAL,CLOSED,26.91,false,false,0.06,0.21,0,,NORMAL,0
737,2025-01-01T08:45:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.55557,-0.83147,0.433884,-0.900969,MAINS,230.39,0,NORMAL,CLOSED,26.62,false,false,0.17,0.19,0,,NORMAL,0
744,2025-01-01T08:50:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.573576,-0.819152,0.433884,-0.900969,MAINS,231.15,0,NORMAL,CLOSED,27.41,false,false,0.5,-0.19,0,,NORMAL,0
751,2025-01-01T08:55:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.59131,-0.806445,0.433884,-0.900969,MAINS,232.05,0,NORMAL,CLOSED,26.12,false,false,0.89,-1.05,0,,NORMAL,0
758,2025-01-01T09:00:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.608761,-0.793353,0.433884,-0.900969,MAINS,231.65,0,NORMAL,CLOSED,27.05,false,false,0.72,1.06,0,,NORMAL,0
765,2025-01-01T09:05:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.625923,-0.779884,0.433884,-0.900969,MAINS,230.21,0,NORMAL,CLOSED,26.27,false,false,0.09,-0.8,0,,NORMAL,0
772,2025-01-01T09:10:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.642788,-0.766044,0.433884,-0.900969,MAINS,229.98,0,NORMAL,CLOSED,27.87,false,false,0.01,1.13,0,,NORMAL,0
779,2025-01-01T09:15:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.659346,-0.75184,0.433884,-0.900969,MAINS,230.66,0,NORMAL,CLOSED,27.92,false,false,0.29,0.77,0,,NORMAL,0
786,2025-01-01T09:20:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.67559,-0.737277,0.433884,-0.900969,MAINS,229.74,0,NORMAL,CLOSED,27.03,false,false,0.11,0.29,0,,NORMAL,0
793,2025-01-01T09:25:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.691513,-0.722364,0.433884,-0.900969,MAINS,230.08,0,NORMAL,CLOSED,27.61,false,false,0.04,1.61,0,,NORMAL,0
800,2025-01-01T09:30:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.707107,-0.707107,0.433884,-0.900969,MAINS,229.24,0,NORMAL,CLOSED,26.19,false,false,0.33,-0.3,0,,NORMAL,0
807,2025-01-01T09:35:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.722364,-0.691513,0.433884,-0.900969,MAINS,230.95,0,NORMAL,CLOSED,26.62,false,false,0.41,-0.27,0,,NORMAL,0
814,2025-01-01T09:40:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.737277,-0.67559,0.433884,-0.900969,MAINS,230.68,0,NORMAL,CLOSED,26.81,false,false,0.3,-0.1,0,,NORMAL,0
821,2025-01-01T09:45:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.75184,-0.659346,0.433884,-0.900969,MAINS,231.26,0,NORMAL,CLOSED,27.48,false,false,0.55,0.86,0,,NORMAL,0
828,2025-01-01T09:50:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.766044,-0.642788,0.433884,-0.900969,MAINS,231.17,0,NORMAL,CLOSED,27.25,false,false,0.51,-0.16,0,,NORMAL,0
835,2025-01-01T09:55:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.779884,-0.625923,0.433884,-0.900969,MAINS,230.27,0,NORMAL,CLOSED,28.17,false,false,0.12,2.05,0,,NORMAL,0
842,2025-01-01T10:00:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.793353,-0.608761,0.433884,-0.900969,MAINS,229.95,0,NORMAL,CLOSED,26.97,false,false,0.02,-0.08,0,,NORMAL,0
849,2025-01-01T10:05:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.806445,-0.59131,0.433884,-0.900969,MAINS,228.97,0,NORMAL,CLOSED,26.73,false,false,0.45,0.46,0,,NORMAL,0
856,2025-01-01T10:10:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.819152,-0.573576,0.433884,-0.900969,MAINS,230.66,0,NORMAL,CLOSED,27.53,false,false,0.29,-0.34,0,,NORMAL,0
863,2025-01-01T10:15:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.83147,-0.55557,0.433884,-0.900969,MAINS,230.35,0,NORMAL,CLOSED,26.94,false,false,0.15,-0.98,0,,NORMAL,0
870,2025-01-01T10:20:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.843391,-0.5373,0.433884,-0.900969,MAINS,230.48,0,NORMAL,CLOSED,26.61,false,false,0.21,-0.42,0,,NORMAL,0
877,2025-01-01T10:25:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.854912,-0.518773,0.433884,-0.900969,MAINS,230.81,0,NORMAL,CLOSED,25.99,false,false,0.35,-1.62,0,,NORMAL,0
884,2025-01-01T10:30:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.866025,-0.5,0.433884,-0.900969,MAINS,230.12,0,NORMAL,CLOSED,27.72,false,false,0.05,1.53,0,,NORMAL,0
891,2025-01-01T10:35:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.876727,-0.480989,0.433884,-0.900969,MAINS,229.73,0,NORMAL,CLOSED,27.23,false,false,0.12,0.61,0,,NORMAL,0
898,2025-01-01T10:40:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.887011,-0.461749,0.433884,-0.900969,MAINS,230.63,0,NORMAL,CLOSED,26.75,false,false,0.27,-0.06,0,,NORMAL,0
905,2025-01-01T10:45:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.896873,-0.442289,0.433884,-0.900969,MAINS,230.01,0,NORMAL,CLOSED,27.73,false,false,0.01,0.25,0,,NORMAL,0
912,2025-01-01T10:50:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.906308,-0.422618,0.433884,-0.900969,MAINS,229.34,0,NORMAL,CLOSED,27.11,false,false,0.29,-0.14,0,,NORMAL,0
919,2025-01-01T10:55:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.915311,-0.402747,0.433884,-0.900969,MAINS,231.22,0,NORMAL,CLOSED,27.45,false,false,0.53,-0.72,0,,NORMAL,0
926,2025-01-01T11:00:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.92388,-0.382683,0.433884,-0.900969,MAINS,229.38,0,NORMAL,CLOSED,27.92,false,false,0.27,0.95,0,,NORMAL,0
933,2025-01-01T11:05:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.932008,-0.362438,0.433884,-0.900969,MAINS,230.04,0,NORMAL,CLOSED,27.42,false,false,0.02,0.69,0,,NORMAL,0
940,2025-01-01T11:10:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.939693,-0.34202,0.433884,-0.900969,MAINS,230.01,0,NORMAL,CLOSED,26.38,false,false,0.01,-1.15,0,,NORMAL,0
947,2025-01-01T11:15:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.94693,-0.321439,0.433884,-0.900969,MAINS,230.25,0,NORMAL,CLOSED,27.63,false,false,0.11,0.69,0,,NORMAL,0
954,2025-01-01T11:20:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.953717,-0.300706,0.433884,-0.900969,MAINS,229.46,0,NORMAL,CLOSED,27.05,false,false,0.23,0.44,0,,NORMAL,0
961,2025-01-01T11:25:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.96005,-0.279829,0.433884,-0.900969,MAINS,230.13,0,NORMAL,CLOSED,27.74,false,false,0.06,1.75,0,,NORMAL,0
968,2025-01-01T11:30:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.965926,-0.258819,0.433884,-0.900969,MAINS,231.21,0,NORMAL,CLOSED,26.96,false,false,0.52,-0.76,0,,NORMAL,0
975,2025-01-01T11:35:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.971342,-0.237686,0.433884,-0.900969,MAINS,229.7,0,NORMAL,CLOSED,27.42,false,false,0.13,0.19,0,,NORMAL,0
982,2025-01-01T11:40:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.976296,-0.21644,0.433884,-0.900969,MAINS,228.33,0,NORMAL,CLOSED,26.91,false,false,0.73,0.16,0,,NORMAL,0
989,2025-01-01T11:45:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.980785,-0.19509,0.433884,-0.900969,MAINS,229.52,0,NORMAL,CLOSED,27.8,false,false,0.21,0.07,0,,NORMAL,0
996,2025-01-01T11:50:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.984808,-0.173648,0.433884,-0.900969,MAINS,228.16,0,NORMAL,CLOSED,26.64,false,false,0.8,-0.47,0,,NORMAL,0
1003,2025-01-01T11:55:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.988362,-0.152123,0.433884,-0.900969,MAINS,229.16,0,NORMAL,CLOSED,27.22,false,false,0.37,-0.23,0,,NORMAL,0
1010,2025-01-01T12:00:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.991445,-0.130526,0.433884,-0.900969,MAINS,228.13,0,NORMAL,CLOSED,27.21,false,false,0.81,-0.71,0,,NORMAL,0
1017,2025-01-01T12:05:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.994056,-0.108867,0.433884,-0.900969,MAINS,229.56,0,NORMAL,CLOSED,26.11,false,false,0.19,-1.31,0,,NORMAL,0
1024,2025-01-01T12:10:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.996195,-0.087156,0.433884,-0.900969,MAINS,229.2,0,NORMAL,CLOSED,27.35,false,false,0.35,0.97,0,,NORMAL,0
1031,2025-01-01T12:15:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.997859,-0.065403,0.433884,-0.900969,MAINS,229.58,0,NORMAL,CLOSED,27.46,false,false,0.18,-0.17,0,,NORMAL,0
1038,2025-01-01T12:20:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.999048,-0.043619,0.433884,-0.900969,MAINS,228.62,0,NORMAL,CLOSED,27.41,false,false,0.6,0.36,0,,NORMAL,0
1045,2025-01-01T12:25:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.999762,-0.021815,0.433884,-0.900969,MAINS,229.29,0,NORMAL,CLOSED,26.41,false,false,0.31,-1.33,0,,NORMAL,0
1052,2025-01-01T12:30:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-1,0,0.433884,-0.900969,MAINS,230.49,0,NORMAL,CLOSED,26.87,false,false,0.21,-0.09,0,,NORMAL,0
1059,2025-01-01T12:35:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.999762,0.021815,0.433884,-0.900969,MAINS,227.1,0,NORMAL,CLOSED,26.16,false,false,1.26,-1.26,0,,NORMAL,0
1066,2025-01-01T12:40:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.999048,0.043619,0.433884,-0.900969,MAINS,227.35,0,NORMAL,CLOSED,27,false,false,1.15,0.09,0,,NORMAL,0
1073,2025-01-01T12:45:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.997859,0.065403,0.433884,-0.900969,MAINS,228.53,0,NORMAL,CLOSED,26.42,false,false,0.64,-1.38,0,,NORMAL,0
1080,2025-01-01T12:50:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.996195,0.087156,0.433884,-0.900969,MAINS,229.15,0,NORMAL,CLOSED,27.54,false,false,0.37,0.9,0,,NORMAL,0
1087,2025-01-01T12:55:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.994056,0.108867,0.433884,-0.900969,MAINS,230.3,0,NORMAL,CLOSED,26.63,false,false,0.13,-0.59,0,,NORMAL,0
1094,2025-01-01T13:00:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.991445,0.130526,0.433884,-0.900969,MAINS,230,0,NORMAL,CLOSED,26.86,false,false,0,-0.35,0,,NORMAL,0
1101,2025-01-01T13:05:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.988362,0.152123,0.433884,-0.900969,MAINS,229.28,0,NORMAL,CLOSED,26.57,false,false,0.31,0.46,0,,NORMAL,0
1108,2025-01-01T13:10:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.984808,0.173648,0.433884,-0.900969,MAINS,229.67,0,NORMAL,CLOSED,27.66,false,false,0.14,0.31,0,,NORMAL,0
1115,2025-01-01T13:15:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.980785,0.19509,0.433884,-0.900969,MAINS,229.23,0,NORMAL,CLOSED,26.72,false,false,0.34,-0.74,0,,NORMAL,0
1122,2025-01-01T13:20:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.976296,0.21644,0.433884,-0.900969,MAINS,228.56,0,NORMAL,CLOSED,26.98,false,false,0.63,-0.43,0,,NORMAL,0
1129,2025-01-01T13:25:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.971342,0.237686,0.433884,-0.900969,MAINS,230.38,0,NORMAL,CLOSED,26.99,false,false,0.17,0.58,0,,NORMAL,0
1136,2025-01-01T13:30:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.965926,0.258819,0.433884,-0.900969,MAINS,229.8,0,NORMAL,CLOSED,26.65,false,false,0.09,-0.22,0,,NORMAL,0
1143,2025-01-01T13:35:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.96005,0.279829,0.433884,-0.900969,MAINS,227.55,0,NORMAL,CLOSED,26.64,false,false,1.07,0.48,0,,NORMAL,0
1150,2025-01-01T13:40:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.953717,0.300706,0.433884,-0.900969,MAINS,228.4,0,NORMAL,CLOSED,27.53,false,false,0.69,0.53,0,,NORMAL,0
1157,2025-01-01T13:45:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.94693,0.321439,0.433884,-0.900969,MAINS,229.21,0,NORMAL,CLOSED,27.11,false,false,0.34,0.69,0,,NORMAL,0
1164,2025-01-01T13:50:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.939693,0.34202,0.433884,-0.900969,MAINS,228.47,0,NORMAL,CLOSED,26.73,false,false,0.67,-0.81,0,,NORMAL,0
1171,2025-01-01T13:55:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.932008,0.362438,0.433884,-0.900969,MAINS,229.14,0,NORMAL,CLOSED,27.29,false,false,0.37,0.66,0,,NORMAL,0
1178,2025-01-01T14:00:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.92388,0.382683,0.433884,-0.900969,MAINS,230.75,0,NORMAL,CLOSED,27.67,false,false,0.33,0.81,0,,NORMAL,0
1185,2025-01-01T14:05:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.915311,0.402747,0.433884,-0.900969,MAINS,227.95,0,NORMAL,CLOSED,27.84,false,false,0.89,1.27,0,,NORMAL,0
1192,2025-01-01T14:10:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.906308,0.422618,0.433884,-0.900969,MAINS,228.78,0,NORMAL,CLOSED,27.31,false,false,0.53,-0.35,0,,NORMAL,0
1199,2025-01-01T14:15:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.896873,0.442289,0.433884,-0.900969,MAINS,228.69,0,NORMAL,CLOSED,26.82,false,false,0.57,0.1,0,,NORMAL,0
1206,2025-01-01T14:20:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.887011,0.461749,0.433884,-0.900969,MAINS,229.76,0,NORMAL,CLOSED,26.87,false,false,0.11,-0.11,0,,NORMAL,0
1213,2025-01-01T14:25:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.876727,0.480989,0.433884,-0.900969,MAINS,229.71,0,NORMAL,CLOSED,26.11,false,false,0.12,-0.88,0,,NORMAL,0
1220,2025-01-01T14:30:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.866025,0.5,0.433884,-0.900969,MAINS,228.5,0,NORMAL,CLOSED,27.19,false,false,0.65,0.54,0,,NORMAL,0
1227,2025-01-01T14:35:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.854912,0.518773,0.433884,-0.900969,MAINS,229.8,0,NORMAL,CLOSED,27.2,false,false,0.09,0.56,0,,NORMAL,0
1234,2025-01-01T14:40:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.843391,0.5373,0.433884,-0.900969,MAINS,228.34,0,NORMAL,CLOSED,26.28,false,false,0.72,-1.25,0,,NORMAL,0
1241,2025-01-01T14:45:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.83147,0.55557,0.433884,-0.900969,MAINS,228.69,0,NORMAL,CLOSED,26.81,false,false,0.57,-0.3,0,,NORMAL,0
1248,2025-01-01T14:50:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.819152,0.573576,0.433884,-0.900969,MAINS,229.02,0,NORMAL,CLOSED,26.51,false,false,0.43,-0.22,0,,NORMAL,0
1255,2025-01-01T14:55:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.806445,0.59131,0.433884,-0.900969,MAINS,229.27,0,NORMAL,CLOSED,27.86,false,false,0.32,0.57,0,,NORMAL,0
1262,2025-01-01T15:00:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.793353,0.608761,0.433884,-0.900969,MAINS,227.99,0,NORMAL,CLOSED,27.51,false,false,0.87,-0.16,0,,NORMAL,0
1269,2025-01-01T15:05:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.779884,0.625923,0.433884,-0.900969,MAINS,228.46,0,NORMAL,CLOSED,27,false,false,0.67,-0.84,0,,NORMAL,0
1276,2025-01-01T15:10:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.766044,0.642788,0.433884,-0.900969,MAINS,227.99,0,NORMAL,CLOSED,27.69,false,false,0.88,0.38,0,,NORMAL,0
1283,2025-01-01T15:15:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.75184,0.659346,0.433884,-0.900969,MAINS,228.11,0,NORMAL,CLOSED,27.72,false,false,0.82,0.9,0,,NORMAL,0
1290,2025-01-01T15:20:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.737277,0.67559,0.433884,-0.900969,MAINS,229.23,0,NORMAL,CLOSED,26.25,false,false,0.34,-0.62,0,,NORMAL,0
1297,2025-01-01T15:25:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.722364,0.691513,0.433884,-0.900969,MAINS,229.04,0,NORMAL,CLOSED,28.07,false,false,0.42,1.96,0,,NORMAL,0
1304,2025-01-01T15:30:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.707107,0.707107,0.433884,-0.900969,MAINS,227.58,0,NORMAL,CLOSED,27.15,false,false,1.05,-0.04,0,,NORMAL,0
1311,2025-01-01T15:35:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.691513,0.722364,0.433884,-0.900969,MAINS,228.15,0,NORMAL,CLOSED,27.22,false,false,0.81,0.02,0,,NORMAL,0
1318,2025-01-01T15:40:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.67559,0.737277,0.433884,-0.900969,MAINS,228.57,0,NORMAL,CLOSED,26.86,false,false,0.62,0.58,0,,NORMAL,0
1325,2025-01-01T15:45:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.659346,0.75184,0.433884,-0.900969,MAINS,227.81,0,NORMAL,CLOSED,26.83,false,false,0.95,0.02,0,,NORMAL,0
1332,2025-01-01T15:50:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.642788,0.766044,0.433884,-0.900969,MAINS,228.31,0,NORMAL,CLOSED,26.92,false,false,0.74,0.41,0,,NORMAL,0
1339,2025-01-01T15:55:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.625923,0.779884,0.433884,-0.900969,MAINS,228.72,0,NORMAL,CLOSED,27.52,false,false,0.55,-0.34,0,,NORMAL,0
1346,2025-01-01T16:00:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.608761,0.793353,0.433884,-0.900969,MAINS,228.73,0,NORMAL,CLOSED,27.26,false,false,0.55,-0.25,0,,NORMAL,0
1353,2025-01-01T16:05:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.59131,0.806445,0.433884,-0.900969,MAINS,227.7,0,NORMAL,CLOSED,27.02,false,false,1,0.02,0,,NORMAL,0
1360,2025-01-01T16:10:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.573576,0.819152,0.433884,-0.900969,MAINS,228.99,0,NORMAL,CLOSED,26.81,false,false,0.44,-0.88,0,,NORMAL,0
1367,2025-01-01T16:15:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.55557,0.83147,0.433884,-0.900969,MAINS,228.86,0,NORMAL,CLOSED,26.59,false,false,0.5,-1.13,0,,NORMAL,0
1374,2025-01-01T16:20:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.5373,0.843391,0.433884,-0.900969,MAINS,227.88,0,NORMAL,CLOSED,26.86,false,false,0.92,0.61,0,,NORMAL,0
1381,2025-01-01T16:25:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.518773,0.854912,0.433884,-0.900969,MAINS,229.9,0,NORMAL,CLOSED,26.93,false,false,0.04,-1.14,0,,NORMAL,0
1388,2025-01-01T16:30:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.5,0.866025,0.433884,-0.900969,MAINS,227.91,0,NORMAL,CLOSED,26.66,false,false,0.91,-0.49,0,,NORMAL,0
1395,2025-01-01T16:35:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.480989,0.876727,0.433884,-0.900969,MAINS,228.47,0,NORMAL,CLOSED,27.37,false,false,0.67,0.15,0,,NORMAL,0
1402,2025-01-01T16:40:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.461749,0.887011,0.433884,-0.900969,MAINS,230.29,0,NORMAL,CLOSED,27.36,false,false,0.13,0.5,0,,NORMAL,0
1409,2025-01-01T16:45:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.442289,0.896873,0.433884,-0.900969,MAINS,227.78,0,NORMAL,CLOSED,26.97,false,false,0.97,0.14,0,,NORMAL,0
1416,2025-01-01T16:50:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.422618,0.906308,0.433884,-0.900969,MAINS,227.77,0,NORMAL,CLOSED,25.86,false,false,0.97,-1.06,0,,NORMAL,0
1423,2025-01-01T16:55:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.402747,0.915311,0.433884,-0.900969,MAINS,229.98,0,NORMAL,CLOSED,26.65,false,false,0.01,-0.87,0,,NORMAL,0
1430,2025-01-01T17:00:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.382683,0.92388,0.433884,-0.900969,MAINS,229.05,0,NORMAL,CLOSED,27.78,false,false,0.41,0.52,0,,NORMAL,0
1437,2025-01-01T17:05:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.362438,0.932008,0.433884,-0.900969,MAINS,228.47,0,NORMAL,CLOSED,26.96,false,false,0.67,-0.06,0,,NORMAL,0
1444,2025-01-01T17:10:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.34202,0.939693,0.433884,-0.900969,MAINS,229.35,0,NORMAL,CLOSED,26.48,false,false,0.28,-0.33,0,,NORMAL,0
1451,2025-01-01T17:15:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TRAIN,MAINS_SUPPLY,-0.321439,0.94693,0.433884,-0.900969,MAINS,228.35,0,NORMAL,CLOSED,27.42,false,false,0.72,0.83,0,,NORMAL,0
