record_id,timestamp_utc,site_id,equipment_id,equipment_type,location,data_split,operating_state,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,voltage_L1,voltage_L2,voltage_L3,current_L1,current_L2,current_L3,fuel_level_pct,frequency_hz,running_status,breaker_status,room_temperature_c,intruder_alarm,fire_alarm,phase_voltage_imbalance_v,phase_current_imbalance_pct,voltage_deviation_pct,temperature_change_c_per_hour,target_failure_within_15_min,target_failure_within_60_min,target_failure_within_6_hours,target_time_to_failure_min,target_fault_active,target_failure_type,target_risk_level,target_maintenance_required
645,2025-01-01T07:40:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.300706,-0.953717,0.433884,-0.900969,0,0,0,0,0,0,87.98,0,STANDBY,OPEN,27.26,false,false,0,0,0,-1.01,0,0,0,,0,,NORMAL,0
652,2025-01-01T07:45:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.321439,-0.94693,0.433884,-0.900969,0,0,0,0,0,0,88.09,0,STANDBY,OPEN,28.4,false,false,0,0,0,0.42,0,0,0,,0,,NORMAL,0
659,2025-01-01T07:50:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.34202,-0.939693,0.433884,-0.900969,0,0,0,0,0,0,87.99,0,STANDBY,OPEN,28.42,false,false,0,0,0,0.84,0,0,0,,0,,NORMAL,0
666,2025-01-01T07:55:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.362438,-0.932008,0.433884,-0.900969,0,0,0,0,0,0,87.84,0,STANDBY,OPEN,27.95,false,false,0,0,0,-0.29,0,0,0,,0,,NORMAL,0
673,2025-01-01T08:00:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.382683,-0.92388,0.433884,-0.900969,0,0,0,0,0,0,87.97,0,STANDBY,OPEN,28.7,false,false,0,0,0,0.72,0,0,0,,0,,NORMAL,0
680,2025-01-01T08:05:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.402747,-0.915311,0.433884,-0.900969,0,0,0,0,0,0,87.99,0,STANDBY,OPEN,27.79,false,false,0,0,0,-0.27,0,0,0,,0,,NORMAL,0
687,2025-01-01T08:10:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.422618,-0.906308,0.433884,-0.900969,0,0,0,0,0,0,88.12,0,STANDBY,OPEN,27.72,false,false,0,0,0,-0.01,0,0,0,,0,,NORMAL,0
694,2025-01-01T08:15:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.442289,-0.896873,0.433884,-0.900969,0,0,0,0,0,0,88,0,STANDBY,OPEN,28.75,false,false,0,0,0,1.38,0,0,0,,0,,NORMAL,0
701,2025-01-01T08:20:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.461749,-0.887011,0.433884,-0.900969,0,0,0,0,0,0,87.91,0,STANDBY,OPEN,28.58,false,false,0,0,0,0.5,0,0,0,,0,,NORMAL,0
708,2025-01-01T08:25:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.480989,-0.876727,0.433884,-0.900969,0,0,0,0,0,0,88.12,0,STANDBY,OPEN,28.57,false,false,0,0,0,-0.05,0,0,0,,0,,NORMAL,0
715,2025-01-01T08:30:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.5,-0.866025,0.433884,-0.900969,0,0,0,0,0,0,87.92,0,STANDBY,OPEN,27.81,false,false,0,0,0,0.17,0,0,0,,0,,NORMAL,0
722,2025-01-01T08:35:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.518773,-0.854912,0.433884,-0.900969,0,0,0,0,0,0,88.03,0,STANDBY,OPEN,28.28,false,false,0,0,0,0.77,0,0,0,,0,,NORMAL,0
729,2025-01-01T08:40:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.5373,-0.843391,0.433884,-0.900969,0,0,0,0,0,0,87.98,0,STANDBY,OPEN,28.29,false,false,0,0,0,1.03,0,0,0,,0,,NORMAL,0
736,2025-01-01T08:45:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.55557,-0.83147,0.433884,-0.900969,0,0,0,0,0,0,88.07,0,STANDBY,OPEN,28.25,false,false,0,0,0,-0.15,0,0,0,,0,,NORMAL,0
743,2025-01-01T08:50:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.573576,-0.819152,0.433884,-0.900969,0,0,0,0,0,0,87.95,0,STANDBY,OPEN,27.48,false,false,0,0,0,-0.94,0,0,0,,0,,NORMAL,0
750,2025-01-01T08:55:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.59131,-0.806445,0.433884,-0.900969,0,0,0,0,0,0,88.01,0,STANDBY,OPEN,28.01,false,false,0,0,0,0.06,0,0,0,,0,,NORMAL,0
757,2025-01-01T09:00:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.608761,-0.793353,0.433884,-0.900969,0,0,0,0,0,0,87.99,0,STANDBY,OPEN,28.27,false,false,0,0,0,-0.43,0,0,0,,0,,NORMAL,0
764,2025-01-01T09:05:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.625923,-0.779884,0.433884,-0.900969,0,0,0,0,0,0,88,0,STANDBY,OPEN,27.8,false,false,0,0,0,0.01,0,0,0,,0,,NORMAL,0
771,2025-01-01T09:10:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.642788,-0.766044,0.433884,-0.900969,0,0,0,0,0,0,87.88,0,STANDBY,OPEN,27.63,false,false,0,0,0,-0.09,0,0,0,,0,,NORMAL,0
778,2025-01-01T09:15:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.659346,-0.75184,0.433884,-0.900969,0,0,0,0,0,0,87.99,0,STANDBY,OPEN,28.53,false,false,0,0,0,-0.22,0,0,0,,0,,NORMAL,0
785,2025-01-01T09:20:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.67559,-0.737277,0.433884,-0.900969,0,0,0,0,0,0,87.99,0,STANDBY,OPEN,27.67,false,false,0,0,0,-0.91,0,0,0,,0,,NORMAL,0
792,2025-01-01T09:25:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.691513,-0.722364,0.433884,-0.900969,0,0,0,0,0,0,88.05,0,STANDBY,OPEN,27.84,false,false,0,0,0,-0.73,0,0,0,,0,,NORMAL,0
799,2025-01-01T09:30:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.707107,-0.707107,0.433884,-0.900969,0,0,0,0,0,0,87.99,0,STANDBY,OPEN,27.83,false,false,0,0,0,0.02,0,0,0,,0,,NORMAL,0
806,2025-01-01T09:35:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.722364,-0.691513,0.433884,-0.900969,0,0,0,0,0,0,88.13,0,STANDBY,OPEN,28.2,false,false,0,0,0,-0.08,0,0,0,,0,,NORMAL,0
813,2025-01-01T09:40:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.737277,-0.67559,0.433884,-0.900969,0,0,0,0,0,0,88.05,0,STANDBY,OPEN,28.41,false,false,0,0,0,0.12,0,0,0,,0,,NORMAL,0
820,2025-01-01T09:45:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.75184,-0.659346,0.433884,-0.900969,0,0,0,0,0,0,88.04,0,STANDBY,OPEN,28.16,false,false,0,0,0,-0.09,0,0,0,,0,,NORMAL,0
827,2025-01-01T09:50:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.766044,-0.642788,0.433884,-0.900969,0,0,0,0,0,0,88.02,0,STANDBY,OPEN,27.28,false,false,0,0,0,-0.2,0,0,0,,0,,NORMAL,0
834,2025-01-01T09:55:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.779884,-0.625923,0.433884,-0.900969,0,0,0,0,0,0,87.94,0,STANDBY,OPEN,28.72,false,false,0,0,0,0.71,0,0,0,,0,,NORMAL,0
841,2025-01-01T10:00:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.793353,-0.608761,0.433884,-0.900969,0,0,0,0,0,0,88.06,0,STANDBY,OPEN,27.48,false,false,0,0,0,-0.79,0,0,0,,0,,NORMAL,0
848,2025-01-01T10:05:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.806445,-0.59131,0.433884,-0.900969,0,0,0,0,0,0,88,0,STANDBY,OPEN,28.52,false,false,0,0,0,0.72,0,0,0,,0,,NORMAL,0
855,2025-01-01T10:10:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.819152,-0.573576,0.433884,-0.900969,0,0,0,0,0,0,88.01,0,STANDBY,OPEN,27.81,false,false,0,0,0,0.18,0,0,0,,0,,NORMAL,0
862,2025-01-01T10:15:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.83147,-0.55557,0.433884,-0.900969,0,0,0,0,0,0,88.01,0,STANDBY,OPEN,27.33,false,false,0,0,0,-1.2,0,0,0,,0,,NORMAL,0
869,2025-01-01T10:20:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.843391,-0.5373,0.433884,-0.900969,0,0,0,0,0,0,88.11,0,STANDBY,OPEN,27.89,false,false,0,0,0,0.22,0,0,0,,0,,NORMAL,0
876,2025-01-01T10:25:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.854912,-0.518773,0.433884,-0.900969,0,0,0,0,0,0,87.99,0,STANDBY,OPEN,28.7,false,false,0,0,0,0.86,0,0,0,,0,,NORMAL,0
883,2025-01-01T10:30:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.866025,-0.5,0.433884,-0.900969,0,0,0,0,0,0,88.08,0,STANDBY,OPEN,28.52,false,false,0,0,0,0.69,0,0,0,,0,,NORMAL,0
890,2025-01-01T10:35:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.876727,-0.480989,0.433884,-0.900969,0,0,0,0,0,0,88.15,0,STANDBY,OPEN,28.57,false,false,0,0,0,0.37,0,0,0,,0,,NORMAL,0
897,2025-01-01T10:40:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.887011,-0.461749,0.433884,-0.900969,0,0,0,0,0,0,87.97,0,STANDBY,OPEN,27.43,false,false,0,0,0,-0.98,0,0,0,,0,,NORMAL,0
904,2025-01-01T10:45:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.896873,-0.442289,0.433884,-0.900969,0,0,0,0,0,0,87.94,0,STANDBY,OPEN,27.44,false,false,0,0,0,-0.72,0,0,0,,0,,NORMAL,0
911,2025-01-01T10:50:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.906308,-0.422618,0.433884,-0.900969,0,0,0,0,0,0,88,0,STANDBY,OPEN,28.32,false,false,0,0,0,1.04,0,0,0,,0,,NORMAL,0
918,2025-01-01T10:55:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.915311,-0.402747,0.433884,-0.900969,0,0,0,0,0,0,87.96,0,STANDBY,OPEN,27.76,false,false,0,0,0,-0.96,0,0,0,,0,,NORMAL,0
925,2025-01-01T11:00:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.92388,-0.382683,0.433884,-0.900969,0,0,0,0,0,0,88.02,0,STANDBY,OPEN,27.87,false,false,0,0,0,0.39,0,0,0,,0,,NORMAL,0
932,2025-01-01T11:05:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.932008,-0.362438,0.433884,-0.900969,0,0,0,0,0,0,88.04,0,STANDBY,OPEN,28.27,false,false,0,0,0,-0.25,0,0,0,,0,,NORMAL,0
939,2025-01-01T11:10:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.939693,-0.34202,0.433884,-0.900969,0,0,0,0,0,0,87.96,0,STANDBY,OPEN,27.59,false,false,0,0,0,-0.22,0,0,0,,0,,NORMAL,0
946,2025-01-01T11:15:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.94693,-0.321439,0.433884,-0.900969,0,0,0,0,0,0,87.99,0,STANDBY,OPEN,28.39,false,false,0,0,0,1.06,0,0,0,,0,,NORMAL,0
953,2025-01-01T11:20:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.953717,-0.300706,0.433884,-0.900969,0,0,0,0,0,0,88.11,0,STANDBY,OPEN,28.11,false,false,0,0,0,0.22,0,0,0,,0,,NORMAL,0
960,2025-01-01T11:25:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.96005,-0.279829,0.433884,-0.900969,0,0,0,0,0,0,88,0,STANDBY,OPEN,27.47,false,false,0,0,0,-1.23,0,0,0,,0,,NORMAL,0
967,2025-01-01T11:30:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.965926,-0.258819,0.433884,-0.900969,0,0,0,0,0,0,88.17,0,STANDBY,OPEN,28.06,false,false,0,0,0,-0.46,0,0,0,,0,,NORMAL,0
974,2025-01-01T11:35:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.971342,-0.237686,0.433884,-0.900969,0,0,0,0,0,0,87.78,0,STANDBY,OPEN,27.19,false,false,0,0,0,-1.38,0,0,0,,0,,NORMAL,0
981,2025-01-01T11:40:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.976296,-0.21644,0.433884,-0.900969,0,0,0,0,0,0,87.92,0,STANDBY,OPEN,28.23,false,false,0,0,0,0.8,0,0,0,,0,,NORMAL,0
988,2025-01-01T11:45:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.980785,-0.19509,0.433884,-0.900969,0,0,0,0,0,0,88.02,0,STANDBY,OPEN,28.84,false,false,0,0,0,1.4,0,0,0,,0,,NORMAL,0
995,2025-01-01T11:50:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.984808,-0.173648,0.433884,-0.900969,0,0,0,0,0,0,87.99,0,STANDBY,OPEN,28.23,false,false,0,0,0,-0.09,0,0,0,,0,,NORMAL,0
1002,2025-01-01T11:55:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.988362,-0.152123,0.433884,-0.900969,0,0,0,0,0,0,88.09,0,STANDBY,OPEN,28.63,false,false,0,0,0,0.87,0,0,0,,0,,NORMAL,0
1009,2025-01-01T12:00:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.991445,-0.130526,0.433884,-0.900969,0,0,0,0,0,0,87.99,0,STANDBY,OPEN,28.99,false,false,0,0,0,1.12,0,0,0,,0,,NORMAL,0
1016,2025-01-01T12:05:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.994056,-0.108867,0.433884,-0.900969,0,0,0,0,0,0,87.87,0,STANDBY,OPEN,28.37,false,false,0,0,0,0.1,0,0,0,,0,,NORMAL,0
1023,2025-01-01T12:10:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.996195,-0.087156,0.433884,-0.900969,0,0,0,0,0,0,87.92,0,STANDBY,OPEN,27.54,false,false,0,0,0,-0.05,0,0,0,,0,,NORMAL,0
1030,2025-01-01T12:15:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.997859,-0.065403,0.433884,-0.900969,0,0,0,0,0,0,88.11,0,STANDBY,OPEN,27.51,false,false,0,0,0,-0.88,0,0,0,,0,,NORMAL,0
1037,2025-01-01T12:20:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.999048,-0.043619,0.433884,-0.900969,0,0,0,0,0,0,88.05,0,STANDBY,OPEN,28.44,false,false,0,0,0,0.33,0,0,0,,0,,NORMAL,0
1044,2025-01-01T12:25:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.999762,-0.021815,0.433884,-0.900969,0,0,0,0,0,0,88.05,0,STANDBY,OPEN,28.59,false,false,0,0,0,1.12,0,0,0,,0,,NORMAL,0
1051,2025-01-01T12:30:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-1,0,0.433884,-0.900969,0,0,0,0,0,0,87.91,0,STANDBY,OPEN,27.43,false,false,0,0,0,-0.63,0,0,0,,0,,NORMAL,0
1058,2025-01-01T12:35:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.999762,0.021815,0.433884,-0.900969,0,0,0,0,0,0,87.9,0,STANDBY,OPEN,28.31,false,false,0,0,0,1.12,0,0,0,,0,,NORMAL,0
1065,2025-01-01T12:40:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.999048,0.043619,0.433884,-0.900969,0,0,0,0,0,0,88.08,0,STANDBY,OPEN,28.68,false,false,0,0,0,0.45,0,0,0,,0,,NORMAL,0
1072,2025-01-01T12:45:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.997859,0.065403,0.433884,-0.900969,0,0,0,0,0,0,88.08,0,STANDBY,OPEN,27.76,false,false,0,0,0,-1.08,0,0,0,,0,,NORMAL,0
1079,2025-01-01T12:50:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.996195,0.087156,0.433884,-0.900969,0,0,0,0,0,0,88,0,STANDBY,OPEN,28.63,false,false,0,0,0,0.4,0,0,0,,0,,NORMAL,0
1086,2025-01-01T12:55:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.994056,0.108867,0.433884,-0.900969,0,0,0,0,0,0,87.93,0,STANDBY,OPEN,28.63,false,false,0,0,0,0,0,0,0,,0,,NORMAL,0
1093,2025-01-01T13:00:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.991445,0.130526,0.433884,-0.900969,0,0,0,0,0,0,87.94,0,STANDBY,OPEN,28.05,false,false,0,0,0,-0.94,0,0,0,,0,,NORMAL,0
1100,2025-01-01T13:05:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.988362,0.152123,0.433884,-0.900969,0,0,0,0,0,0,87.97,0,STANDBY,OPEN,27.75,false,false,0,0,0,-0.62,0,0,0,,0,,NORMAL,0
1107,2025-01-01T13:10:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.984808,0.173648,0.433884,-0.900969,0,0,0,0,0,0,88.13,0,STANDBY,OPEN,27.13,false,false,0,0,0,-0.41,0,0,0,,0,,NORMAL,0
1114,2025-01-01T13:15:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.980785,0.19509,0.433884,-0.900969,0,0,0,0,0,0,88.05,0,STANDBY,OPEN,27.51,false,false,0,0,0,0,0,0,0,,0,,NORMAL,0
1121,2025-01-01T13:20:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.976296,0.21644,0.433884,-0.900969,0,0,0,0,0,0,88.05,0,STANDBY,OPEN,27.61,false,false,0,0,0,-0.83,0,0,0,,0,,NORMAL,0
1128,2025-01-01T13:25:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.971342,0.237686,0.433884,-0.900969,0,0,0,0,0,0,87.94,0,STANDBY,OPEN,28.49,false,false,0,0,0,-0.1,0,0,0,,0,,NORMAL,0
1135,2025-01-01T13:30:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.965926,0.258819,0.433884,-0.900969,0,0,0,0,0,0,88.1,0,STANDBY,OPEN,28.66,false,false,0,0,0,1.23,0,0,0,,0,,NORMAL,0
1142,2025-01-01T13:35:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.96005,0.279829,0.433884,-0.900969,0,0,0,0,0,0,87.95,0,STANDBY,OPEN,28.11,false,false,0,0,0,-0.2,0,0,0,,0,,NORMAL,0
1149,2025-01-01T13:40:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.953717,0.300706,0.433884,-0.900969,0,0,0,0,0,0,88.04,0,STANDBY,OPEN,28.13,false,false,0,0,0,-0.55,0,0,0,,0,,NORMAL,0
1156,2025-01-01T13:45:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.94693,0.321439,0.433884,-0.900969,0,0,0,0,0,0,87.91,0,STANDBY,OPEN,28.04,false,false,0,0,0,0.28,0,0,0,,0,,NORMAL,0
1163,2025-01-01T13:50:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.939693,0.34202,0.433884,-0.900969,0,0,0,0,0,0,87.94,0,STANDBY,OPEN,27.31,false,false,0,0,0,-1.32,0,0,0,,0,,NORMAL,0
1170,2025-01-01T13:55:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.932008,0.362438,0.433884,-0.900969,0,0,0,0,0,0,88.02,0,STANDBY,OPEN,28.13,false,false,0,0,0,-0.5,0,0,0,,0,,NORMAL,0
1177,2025-01-01T14:00:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.92388,0.382683,0.433884,-0.900969,0,0,0,0,0,0,87.93,0,STANDBY,OPEN,28.39,false,false,0,0,0,0.34,0,0,0,,0,,NORMAL,0
1184,2025-01-01T14:05:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.915311,0.402747,0.433884,-0.900969,0,0,0,0,0,0,87.87,0,STANDBY,OPEN,27.85,false,false,0,0,0,0.1,0,0,0,,0,,NORMAL,0
1191,2025-01-01T14:10:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.906308,0.422618,0.433884,-0.900969,0,0,0,0,0,0,87.97,0,STANDBY,OPEN,28.05,false,false,0,0,0,0.92,0,0,0,,0,,NORMAL,0
1198,2025-01-01T14:15:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.896873,0.442289,0.433884,-0.900969,0,0,0,0,0,0,87.99,0,STANDBY,OPEN,28.56,false,false,0,0,0,1.05,0,0,0,,0,,NORMAL,0
1205,2025-01-01T14:20:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.887011,0.461749,0.433884,-0.900969,0,0,0,0,0,0,87.92,0,STANDBY,OPEN,27.72,false,false,0,0,0,0.11,0,0,0,,0,,NORMAL,0
1212,2025-01-01T14:25:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.876727,0.480989,0.433884,-0.900969,0,0,0,0,0,0,87.97,0,STANDBY,OPEN,27.75,false,false,0,0,0,-0.74,0,0,0,,0,,NORMAL,0
1219,2025-01-01T14:30:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.866025,0.5,0.433884,-0.900969,0,0,0,0,0,0,88.05,0,STANDBY,OPEN,28.17,false,false,0,0,0,-0.49,0,0,0,,0,,NORMAL,0
1226,2025-01-01T14:35:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.854912,0.518773,0.433884,-0.900969,0,0,0,0,0,0,87.95,0,STANDBY,OPEN,28.63,false,false,0,0,0,0.52,0,0,0,,0,,NORMAL,0
1233,2025-01-01T14:40:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.843391,0.5373,0.433884,-0.900969,0,0,0,0,0,0,88.04,0,STANDBY,OPEN,27.32,false,false,0,0,0,-0.81,0,0,0,,0,,NORMAL,0
1240,2025-01-01T14:45:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.83147,0.55557,0.433884,-0.900969,0,0,0,0,0,0,87.96,0,STANDBY,OPEN,27.63,false,false,0,0,0,-0.41,0,0,0,,0,,NORMAL,0
1247,2025-01-01T14:50:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.819152,0.573576,0.433884,-0.900969,0,0,0,0,0,0,87.92,0,STANDBY,OPEN,29.15,false,false,0,0,0,1.84,0,0,0,,0,,NORMAL,0
1254,2025-01-01T14:55:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.806445,0.59131,0.433884,-0.900969,0,0,0,0,0,0,88.2,0,STANDBY,OPEN,27.87,false,false,0,0,0,-0.26,0,0,0,,0,,NORMAL,0
1261,2025-01-01T15:00:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.793353,0.608761,0.433884,-0.900969,0,0,0,0,0,0,88.05,0,STANDBY,OPEN,27.84,false,false,0,0,0,-0.55,0,0,0,,0,,NORMAL,0
1268,2025-01-01T15:05:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.779884,0.625923,0.433884,-0.900969,0,0,0,0,0,0,88,0,STANDBY,OPEN,28.72,false,false,0,0,0,0.87,0,0,0,,0,,NORMAL,0
1275,2025-01-01T15:10:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.766044,0.642788,0.433884,-0.900969,0,0,0,0,0,0,88.15,0,STANDBY,OPEN,28.07,false,false,0,0,0,0.02,0,0,0,,0,,NORMAL,0
1282,2025-01-01T15:15:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.75184,0.659346,0.433884,-0.900969,0,0,0,0,0,0,88.01,0,STANDBY,OPEN,27.7,false,false,0,0,0,-0.86,0,0,0,,0,,NORMAL,0
1289,2025-01-01T15:20:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.737277,0.67559,0.433884,-0.900969,0,0,0,0,0,0,88.01,0,STANDBY,OPEN,28.24,false,false,0,0,0,0.52,0,0,0,,0,,NORMAL,0
