record_id,timestamp_utc,site_id,equipment_id,equipment_type,location,data_split,operating_state,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,voltage_R,voltage_Y,voltage_B,current_R,current_Y,current_B,main_breaker_status,room_temperature_c,intruder_alarm,fire_alarm,phase_voltage_imbalance_v,phase_current_imbalance_pct,voltage_deviation_pct,temperature_change_c_per_hour,target_failure_within_15_min,target_failure_within_60_min,target_failure_within_6_hours,target_time_to_failure_min,target_fault_active,target_failure_type,target_risk_level,target_maintenance_required
633,2025-01-01T07:30:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,-0.258819,-0.965926,0.433884,-0.900969,232.7,230.54,231.17,84.76,86.28,87.42,CLOSED,30.8,false,false,2.16,3.09,0.64,-0.06,0,0,0,,0,,NORMAL,0
640,2025-01-01T07:35:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,-0.279829,-0.96005,0.433884,-0.900969,231.37,230.22,231.26,86.34,88.08,85.12,CLOSED,31.48,false,false,1.15,3.42,0.41,0.81,0,0,0,,0,,NORMAL,0
647,2025-01-01T07:40:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,-0.300706,-0.953717,0.433884,-0.900969,229.9,231.19,229.31,82.27,83.93,85.01,CLOSED,30.99,false,false,1.88,3.28,0.06,0.41,0,0,0,,0,,NORMAL,0
654,2025-01-01T07:45:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,-0.321439,-0.94693,0.433884,-0.900969,230.81,232.18,231.62,83.05,84.28,83.87,CLOSED,30.36,false,false,1.37,1.46,0.67,-1.07,0,0,0,,0,,NORMAL,0
661,2025-01-01T07:50:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,-0.34202,-0.939693,0.433884,-0.900969,231.74,231.16,232.08,85.93,85.19,84.19,CLOSED,31.01,false,false,0.92,2.05,0.72,0.27,0,0,0,,0,,NORMAL,0
668,2025-01-01T07:55:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,-0.362438,-0.932008,0.433884,-0.900969,230.24,230.72,229.35,83.79,83.98,85.48,CLOSED,30.71,false,false,1.36,2,0.04,-0.88,0,0,0,,0,,NORMAL,0
675,2025-01-01T08:00:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,-0.382683,-0.92388,0.433884,-0.900969,230.72,233.54,232.29,85.91,84.17,83.13,CLOSED,31.39,false,false,2.82,3.3,0.95,0.84,0,0,0,,0,,NORMAL,0
682,2025-01-01T08:05:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,-0.402747,-0.915311,0.433884,-0.900969,231.46,231.68,231.38,86.63,84.69,83.16,CLOSED,31.53,false,false,0.3,4.09,0.66,0.71,0,0,0,,0,,NORMAL,0
689,2025-01-01T08:10:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,-0.422618,-0.906308,0.433884,-0.900969,232.46,230.11,231.32,83.74,82.55,84.52,CLOSED,31.13,false,false,2.35,2.36,0.56,0.1,0,0,0,,0,,NORMAL,0
696,2025-01-01T08:15:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,-0.442289,-0.896873,0.433884,-0.900969,231.94,230.91,231.35,82.61,83.48,84.25,CLOSED,31.22,false,false,1.03,1.96,0.61,0.28,0,0,0,,0,,NORMAL,0
703,2025-01-01T08:20:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,-0.461749,-0.887011,0.433884,-0.900969,230.4,231.58,231.54,81.96,83.04,83.6,CLOSED,30.72,false,false,1.19,1.97,0.51,-0.12,0,0,0,,0,,NORMAL,0
710,2025-01-01T08:25:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,-0.480989,-0.876727,0.433884,-0.900969,231.14,231.91,233.02,83.11,84.82,84.78,CLOSED,30.49,false,false,1.88,2.04,0.88,0.25,0,0,0,,0,,NORMAL,0
717,2025-01-01T08:30:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,-0.5,-0.866025,0.433884,-0.900969,231.58,231.58,231.17,83.09,81.71,82.6,CLOSED,30.26,false,false,0.41,1.67,0.63,-0.54,0,0,0,,0,,NORMAL,0
724,2025-01-01T08:35:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,-0.518773,-0.854912,0.433884,-0.900969,230.55,231.89,231.04,82.03,83.26,82.94,CLOSED,30.97,false,false,1.34,1.49,0.51,-0.51,0,0,0,,0,,NORMAL,0
731,2025-01-01T08:40:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,-0.5373,-0.843391,0.433884,-0.900969,230.76,231.69,230.22,82.09,81.71,81.59,CLOSED,30.29,false,false,1.47,0.61,0.39,-0.7,0,0,0,,0,,NORMAL,0
738,2025-01-01T08:45:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,-0.55557,-0.83147,0.433884,-0.900969,231.11,230.68,231.35,79.9,82.74,80.89,CLOSED,31.03,false,false,0.67,3.5,0.46,0.67,0,0,0,,0,,NORMAL,0
745,2025-01-01T08:50:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,-0.573576,-0.819152,0.433884,-0.900969,229.91,229.96,232.49,82.18,83.22,82.75,CLOSED,31.29,false,false,2.58,1.27,0.34,0.28,0,0,0,,0,,NORMAL,0
752,2025-01-01T08:55:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,-0.59131,-0.806445,0.433884,-0.900969,229.59,230.78,230.88,80.7,81.15,81.6,CLOSED,30.23,false,false,1.29,1.11,0.18,-0.48,0,0,0,,0,,NORMAL,0
759,2025-01-01T09:00:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,-0.608761,-0.793353,0.433884,-0.900969,230.73,231.19,230.41,81.89,82.13,81.45,CLOSED,31.32,false,false,0.77,0.84,0.34,-0.07,0,0,0,,0,,NORMAL,0
766,2025-01-01T09:05:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,-0.625923,-0.779884,0.433884,-0.900969,229.88,230.96,231.14,81.15,80.94,77.98,CLOSED,30.87,false,false,1.26,3.96,0.29,-0.66,0,0,0,,0,,NORMAL,0
773,2025-01-01T09:10:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,-0.642788,-0.766044,0.433884,-0.900969,229.24,228.19,229.07,81.29,80.22,80.98,CLOSED,31.05,false,false,1.04,1.33,0.51,-0.08,0,0,0,,0,,NORMAL,0
780,2025-01-01T09:15:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,-0.659346,-0.75184,0.433884,-0.900969,230.61,230.71,230.77,79.7,79.05,78.5,CLOSED,31.27,false,false,0.16,1.52,0.3,0.05,0,0,0,,0,,NORMAL,0
787,2025-01-01T09:20:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,-0.67559,-0.737277,0.433884,-0.900969,230,229.42,230.12,78.71,78.82,77.53,CLOSED,31.11,false,false,0.7,1.64,0.07,0.39,0,0,0,,0,,NORMAL,0
794,2025-01-01T09:25:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,-0.691513,-0.722364,0.433884,-0.900969,231.33,230.96,231.08,78.18,76.98,77.34,CLOSED,30.7,false,false,0.37,1.55,0.49,0.21,0,0,0,,0,,NORMAL,0
801,2025-01-01T09:30:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,-0.707107,-0.707107,0.433884,-0.900969,230.31,229.98,229.76,78.28,80.26,79.11,CLOSED,31.41,false,false,0.55,2.51,0.01,1.15,0,0,0,,0,,NORMAL,0
808,2025-01-01T09:35:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,-0.722364,-0.691513,0.433884,-0.900969,231.46,229.44,229.93,78.47,78.72,78.56,CLOSED,30.02,false,false,2.02,0.32,0.12,-0.95,0,0,0,,0,,NORMAL,0
815,2025-01-01T09:40:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,-0.737277,-0.67559,0.433884,-0.900969,229.55,230.66,230.19,76.79,76.85,79.34,CLOSED,30.4,false,false,1.11,3.28,0.06,0.11,0,0,0,,0,,NORMAL,0
822,2025-01-01T09:45:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,-0.75184,-0.659346,0.433884,-0.900969,230.48,230.97,231.87,77.86,77.06,75.93,CLOSED,30.54,false,false,1.4,2.51,0.48,-0.49,0,0,0,,0,,NORMAL,0
829,2025-01-01T09:50:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,-0.766044,-0.642788,0.433884,-0.900969,230.74,229.65,229.74,76.17,78.46,77.42,CLOSED,30.45,false,false,1.09,2.97,0.02,-0.84,0,0,0,,0,,NORMAL,0
836,2025-01-01T09:55:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,-0.779884,-0.625923,0.433884,-0.900969,230.59,229.59,231.81,76.85,75.21,79.32,CLOSED,30.76,false,false,2.22,5.33,0.29,0.53,0,0,0,,0,,NORMAL,0
843,2025-01-01T10:00:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,-0.793353,-0.608761,0.433884,-0.900969,232.44,231.81,231.61,76.72,74.91,77.65,CLOSED,30.79,false,false,0.83,3.58,0.85,-0.53,0,0,0,,0,,NORMAL,0
850,2025-01-01T10:05:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,-0.806445,-0.59131,0.433884,-0.900969,231.2,230.95,230.25,78.87,76.44,75.87,CLOSED,30.57,false,false,0.95,3.89,0.35,-0.3,0,0,0,,0,,NORMAL,0
857,2025-01-01T10:10:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,-0.819152,-0.573576,0.433884,-0.900969,232.47,232.72,232.58,75.78,78.1,76.42,CLOSED,29.15,false,false,0.25,3.01,1.13,-1.9,0,0,0,,0,,NORMAL,0
864,2025-01-01T10:15:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,-0.83147,-0.55557,0.433884,-0.900969,229.71,228.93,229.92,76.01,73.53,75.33,CLOSED,30.49,false,false,0.99,3.3,0.21,-0.78,0,0,0,,0,,NORMAL,0
871,2025-01-01T10:20:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,-0.843391,-0.5373,0.433884,-0.900969,231.29,230.29,229.8,73.83,74.46,74.57,CLOSED,30.56,false,false,1.49,1,0.2,-0.55,0,0,0,,0,,NORMAL,0
878,2025-01-01T10:25:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,-0.854912,-0.518773,0.433884,-0.900969,229.77,231,230.78,74.92,76.6,74.96,CLOSED,29.8,false,false,1.22,2.23,0.22,-0.9,0,0,0,,0,,NORMAL,0
885,2025-01-01T10:30:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,-0.866025,-0.5,0.433884,-0.900969,231.21,230.48,231.75,74.05,72.68,74.51,CLOSED,30.61,false,false,1.27,2.48,0.5,-0.8,0,0,0,,0,,NORMAL,0
892,2025-01-01T10:35:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,-0.876727,-0.480989,0.433884,-0.900969,229.4,228.83,229.12,73.07,73.66,75.25,CLOSED,30.15,false,false,0.57,2.96,0.39,0.13,0,0,0,,0,,NORMAL,0
899,2025-01-01T10:40:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,-0.887011,-0.461749,0.433884,-0.900969,231.04,229.77,230.61,74.08,74.9,73.44,CLOSED,31.18,false,false,1.27,1.97,0.21,0.78,0,0,0,,0,,NORMAL,0
906,2025-01-01T10:45:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,-0.896873,-0.442289,0.433884,-0.900969,229.92,230.99,230.48,71.94,72.01,71.42,CLOSED,30.83,false,false,1.08,0.83,0.2,0.29,0,0,0,,0,,NORMAL,0
913,2025-01-01T10:50:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,-0.906308,-0.422618,0.433884,-0.900969,230.59,228.78,231.67,70.67,71.21,71.83,CLOSED,30.62,false,false,2.89,1.63,0.15,0.17,0,0,0,,0,,NORMAL,0
920,2025-01-01T10:55:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,-0.915311,-0.402747,0.433884,-0.900969,229.76,228.82,229.42,69.75,72.23,72.07,CLOSED,30.58,false,false,0.94,3.48,0.29,-0.18,0,0,0,,0,,NORMAL,0
927,2025-01-01T11:00:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,-0.92388,-0.382683,0.433884,-0.900969,229.48,229.35,227.6,71.65,72.2,71.99,CLOSED,31.23,false,false,1.88,0.77,0.52,0.44,0,0,0,,0,,NORMAL,0
934,2025-01-01T11:05:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,-0.932008,-0.362438,0.433884,-0.900969,229.86,231.09,231.6,71.59,69.77,69.19,CLOSED,29.92,false,false,1.73,3.42,0.37,-0.65,0,0,0,,0,,NORMAL,0
941,2025-01-01T11:10:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,-0.939693,-0.34202,0.433884,-0.900969,231.96,229.6,229.59,69.51,69.36,70.14,CLOSED,30.21,false,false,2.36,1.12,0.17,1.06,0,0,0,,0,,NORMAL,0
948,2025-01-01T11:15:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,-0.94693,-0.321439,0.433884,-0.900969,230.87,231.26,230.29,69.44,70.88,70.03,CLOSED,31.04,false,false,0.97,2.05,0.35,0.55,0,0,0,,0,,NORMAL,0
955,2025-01-01T11:20:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,-0.953717,-0.300706,0.433884,-0.900969,230.56,229.74,230.38,70.01,67.65,70.35,CLOSED,30.32,false,false,0.82,3.89,0.1,-0.24,0,0,0,,0,,NORMAL,0
962,2025-01-01T11:25:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,-0.96005,-0.279829,0.433884,-0.900969,232.26,230.78,231.53,69.42,68.93,69.41,CLOSED,30.15,false,false,1.49,0.7,0.66,0.35,0,0,0,,0,,NORMAL,0
969,2025-01-01T11:30:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,-0.965926,-0.258819,0.433884,-0.900969,230.15,229.98,230.11,68.69,68.81,65.96,CLOSED,31.16,false,false,0.17,4.2,0.04,0.55,0,0,0,,0,,NORMAL,0
976,2025-01-01T11:35:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,-0.971342,-0.237686,0.433884,-0.900969,227.98,230.89,228.71,67.25,69.07,65.82,CLOSED,30.65,false,false,2.91,4.81,0.35,0.5,0,0,0,,0,,NORMAL,0
983,2025-01-01T11:40:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,-0.976296,-0.21644,0.433884,-0.900969,230.08,229.81,230.62,66.16,66.48,67.17,CLOSED,31.34,false,false,0.81,1.52,0.08,0.16,0,0,0,,0,,NORMAL,0
990,2025-01-01T11:45:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,-0.980785,-0.19509,0.433884,-0.900969,231.52,230.44,230.18,65.7,64.61,65.62,CLOSED,29.18,false,false,1.34,1.67,0.31,-1.65,0,0,0,,0,,NORMAL,0
997,2025-01-01T11:50:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,-0.984808,-0.173648,0.433884,-0.900969,230.54,232.65,231.35,66.9,66.48,66.32,CLOSED,30.46,false,false,2.11,0.87,0.66,-0.16,0,0,0,,0,,NORMAL,0
1004,2025-01-01T11:55:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,-0.988362,-0.152123,0.433884,-0.900969,229.82,229.81,229.44,62.97,67.53,64.29,CLOSED,30.51,false,false,0.38,7.02,0.14,-0.07,0,0,0,,0,,NORMAL,0
1011,2025-01-01T12:00:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,-0.991445,-0.130526,0.433884,-0.900969,230.86,229.64,230.81,63.88,66.45,64.89,CLOSED,29.58,false,false,1.22,3.96,0.19,-1.65,0,0,0,,0,,NORMAL,0
1018,2025-01-01T12:05:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,-0.994056,-0.108867,0.433884,-0.900969,229.52,231.05,230.13,63.85,65.76,63.14,CLOSED,29.95,false,false,1.53,4.07,0.1,0.03,0,0,0,,0,,NORMAL,0
1025,2025-01-01T12:10:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,-0.996195,-0.087156,0.433884,-0.900969,231.09,230.35,231.63,62.89,62.27,63.9,CLOSED,29.49,false,false,1.28,2.6,0.44,-0.72,0,0,0,,0,,NORMAL,0
1032,2025-01-01T12:15:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,-0.997859,-0.065403,0.433884,-0.900969,229.23,229.56,231.51,61.56,63.04,64.02,CLOSED,30.31,false,false,2.28,3.91,0.04,-0.73,0,0,0,,0,,NORMAL,0
1039,2025-01-01T12:20:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,-0.999048,-0.043619,0.433884,-0.900969,228.78,229.39,228.95,62.42,62.8,62.14,CLOSED,30.57,false,false,0.61,1.05,0.42,0.25,0,0,0,,0,,NORMAL,0
1046,2025-01-01T12:25:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,-0.999762,-0.021815,0.433884,-0.900969,229.18,228.59,229.47,61.42,62.47,60.35,CLOSED,29.94,false,false,0.88,3.45,0.4,-0.21,0,0,0,,0,,NORMAL,0
1053,2025-01-01T12:30:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,-1,0,0.433884,-0.900969,230.22,231.59,230.91,63,62.71,61.54,CLOSED,30.13,false,false,1.36,2.35,0.39,-1.03,0,0,0,,0,,NORMAL,0
1060,2025-01-01T12:35:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,-0.999762,0.021815,0.433884,-0.900969,229.64,229.53,231.71,61.1,61.09,61.05,CLOSED,30.25,false,false,2.17,0.09,0.13,-0.4,0,0,0,,0,,NORMAL,0
1067,2025-01-01T12:40:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,-0.999048,0.043619,0.433884,-0.900969,230.87,232,229.91,62.34,62.12,62.5,CLOSED,30.39,false,false,2.1,0.62,0.4,-0.95,0,0,0,,0,,NORMAL,0
1074,2025-01-01T12:45:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,-0.997859,0.065403,0.433884,-0.900969,229.05,229.19,229.27,60.38,61.81,62.89,CLOSED,30.21,false,false,0.23,4.08,0.36,1.03,0,0,0,,0,,NORMAL,0
1081,2025-01-01T12:50:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,-0.996195,0.087156,0.433884,-0.900969,228.79,228.7,229.07,62.25,64.41,62.94,CLOSED,29.88,false,false,0.37,3.41,0.5,-0.58,0,0,0,,0,,NORMAL,0
1088,2025-01-01T12:55:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,-0.994056,0.108867,0.433884,-0.900969,228.94,228.49,227.56,62.03,63.02,63.17,CLOSED,30.58,false,false,1.38,1.82,0.73,0.07,0,0,0,,0,,NORMAL,0
1095,2025-01-01T13:00:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,-0.991445,0.130526,0.433884,-0.900969,228.79,228.81,229.97,58.95,62.45,61.11,CLOSED,30.59,false,false,1.18,5.75,0.35,1.01,0,0,0,,0,,NORMAL,0
1102,2025-01-01T13:05:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,-0.988362,0.152123,0.433884,-0.900969,229.74,228,227.08,63.64,62.19,60.13,CLOSED,30.76,false,false,2.65,5.67,0.75,0.81,0,0,0,,0,,NORMAL,0
1109,2025-01-01T13:10:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,-0.984808,0.173648,0.433884,-0.900969,230.47,229.89,230.96,61.57,62.56,61.02,CLOSED,30.08,false,false,1.07,2.48,0.19,0.59,0,0,0,,0,,NORMAL,0
1116,2025-01-01T13:15:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,-0.980785,0.19509,0.433884,-0.900969,228.22,228.46,229.14,62.99,61.4,63.75,CLOSED,29.53,false,false,0.92,3.74,0.61,-0.78,0,0,0,,0,,NORMAL,0
1123,2025-01-01T13:20:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,-0.976296,0.21644,0.433884,-0.900969,229.62,227.66,228.91,61.4,63.39,64.73,CLOSED,30.87,false,false,1.96,5.27,0.55,0.3,0,0,0,,0,,NORMAL,0
1130,2025-01-01T13:25:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,-0.971342,0.237686,0.433884,-0.900969,228.31,228.73,226.31,59.37,61.87,62.41,CLOSED,30.39,false,false,2.42,4.97,0.96,0.45,0,0,0,,0,,NORMAL,0
1137,2025-01-01T13:30:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,-0.965926,0.258819,0.433884,-0.900969,228.37,229.42,226.6,61.18,61.9,63.2,CLOSED,29.94,false,false,2.81,3.26,0.81,-0.19,0,0,0,,0,,NORMAL,0
1144,2025-01-01T13:35:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,-0.96005,0.279829,0.433884,-0.900969,228.25,228.18,229.76,62.74,63.84,61.47,CLOSED,30.21,false,false,1.58,3.78,0.55,-0.04,0,0,0,,0,,NORMAL,0
1151,2025-01-01T13:40:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,-0.953717,0.300706,0.433884,-0.900969,229,228.09,228.62,60.68,58.62,64.09,CLOSED,30.19,false,false,0.9,8.94,0.62,-0.2,0,0,0,,0,,NORMAL,0
1158,2025-01-01T13:45:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,-0.94693,0.321439,0.433884,-0.900969,227.65,227.14,230,64.34,60.94,62.47,CLOSED,30.95,false,false,2.86,5.44,0.75,0.74,0,0,0,,0,,NORMAL,0
1165,2025-01-01T13:50:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,-0.939693,0.34202,0.433884,-0.900969,228.36,227.84,227.11,59.7,64,60.28,CLOSED,30.5,false,false,1.25,7.01,0.97,0.62,0,0,0,,0,,NORMAL,0
1172,2025-01-01T13:55:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,-0.932008,0.362438,0.433884,-0.900969,229.99,229.23,230.17,61.88,61.2,62.47,CLOSED,30.2,false,false,0.94,2.04,0.09,-0.38,0,0,0,,0,,NORMAL,0
1179,2025-01-01T14:00:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,-0.92388,0.382683,0.433884,-0.900969,229.86,228.4,227.16,62.86,60.7,61.35,CLOSED,30.26,false,false,2.7,3.5,0.66,-0.33,0,0,0,,0,,NORMAL,0
1186,2025-01-01T14:05:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,-0.915311,0.402747,0.433884,-0.900969,228.83,228.78,229.96,64.08,64.68,60.78,CLOSED,29.68,false,false,1.18,6.17,0.35,-1.08,0,0,0,,0,,NORMAL,0
1193,2025-01-01T14:10:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,-0.906308,0.422618,0.433884,-0.900969,227.78,227.54,227.11,62.75,62.11,61.59,CLOSED,29.82,false,false,0.67,1.87,1.1,-0.26,0,0,0,,0,,NORMAL,0
1200,2025-01-01T14:15:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,-0.896873,0.442289,0.433884,-0.900969,229.92,228.99,229.56,62,59.6,62.4,CLOSED,29.95,false,false,0.93,4.56,0.22,0.42,0,0,0,,0,,NORMAL,0
1207,2025-01-01T14:20:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,-0.887011,0.461749,0.433884,-0.900969,228.34,229.73,229.33,63.72,61.48,63.39,CLOSED,30.08,false,false,1.39,3.56,0.38,-0.79,0,0,0,,0,,NORMAL,0
1214,2025-01-01T14:25:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,-0.876727,0.480989,0.433884,-0.900969,229.63,229.05,228.65,62.9,61.74,64.98,CLOSED,30.41,false,false,0.98,5.13,0.39,0.02,0,0,0,,0,,NORMAL,0
1221,2025-01-01T14:30:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,-0.866025,0.5,0.433884,-0.900969,229.37,228.02,227.52,63.68,61.86,62.73,CLOSED,30.03,false,false,1.85,2.91,0.74,0.09,0,0,0,,0,,NORMAL,0
1228,2025-01-01T14:35:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,-0.854912,0.518773,0.433884,-0.900969,228.69,227.22,228.15,62.08,61.47,64.03,CLOSED,29.81,false,false,1.47,4.1,0.86,-0.4,0,0,0,,0,,NORMAL,0
1235,2025-01-01T14:40:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,-0.843391,0.5373,0.433884,-0.900969,228.08,228.23,228.21,59.37,62.16,63.92,CLOSED,29.92,false,false,0.15,7.37,0.79,-0.27,0,0,0,,0,,NORMAL,0
1242,2025-01-01T14:45:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,-0.83147,0.55557,0.433884,-0.900969,227.6,228.53,227.51,61.2,62.31,62.31,CLOSED,29.99,false,false,1.02,1.78,0.92,-0.96,0,0,0,,0,,NORMAL,0
1249,2025-01-01T14:50:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,-0.819152,0.573576,0.433884,-0.900969,228.79,229.04,228.91,61.76,61.34,60.7,CLOSED,30.74,false,false,0.25,1.74,0.47,0.24,0,0,0,,0,,NORMAL,0
1256,2025-01-01T14:55:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,-0.806445,0.59131,0.433884,-0.900969,230.01,229.1,231.26,62.18,62.7,62.45,CLOSED,30.07,false,false,2.16,0.84,0.05,-0.13,0,0,0,,0,,NORMAL,0
1263,2025-01-01T15:00:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TRAIN,ENERGIZED,-0.793353,0.608761,0.433884,-0.900969,228.84,228.49,228.67,61.32,61.29,62.92,CLOSED,30.35,false,false,0.35,2.65,0.58,0.09,0,0,0,,0,,NORMAL,0
